sample_name,x,y,z,r,g,b
F1S4_170420_095_B01,-1.306816,-2.925167,1.6204154,0.3752994204082968,0.30503819657948156,1.0
F1S4_170420_095_D01,2.8255355,-2.1987119,1.2859746,0.24636535773767207,0.3687927528296858,1.0
F1S4_170420_095_F01,-1.2706614,-3.5160835,2.0080414,0.3752994204082968,0.30503819657948156,1.0
F1S4_170420_095_G01,-1.3652419,-3.020537,1.0053517,0.20365394229135414,0.23002135443414495,1.0
F1S4_170420_096_A01,-1.0911787,0.06859752,-1.1765767,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_096_B01,-1.2967522,-1.125988,-0.49749646,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_096_C01,2.8266299,-2.004914,0.95468634,0.25303731561543935,0.19215328395893494,1.0
F1S4_170420_096_E01,-0.5553756,0.42154065,0.5812297,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_096_H01,-1.3360337,-2.7310748,2.798767,0.5,0.5,0.5
F1S4_170420_097_B01,-0.6394882,0.38772193,1.3532571,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_097_C01,-0.6360347,0.60482097,0.518999,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_097_D01,-1.4070507,-3.0033102,1.7832248,0.143502626786787,0.2633268666155584,1.0
F1S4_170420_097_F01,-1.2330081,-1.1449512,2.323176,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_098_A01,-0.8796015,-0.34006462,1.980731,1.0,0.2892711929674898,0.13132775977937686
F1S4_170420_098_B01,-0.750846,0.33703506,-2.5671577,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_098_C01,-0.75383043,0.2541786,-4.6611114,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_098_E01,-0.8434183,0.11378842,-2.2791893,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_098_F01,-1.2065156,-1.5540179,1.8409927,1.0,0.24314639860041562,0.2796108519607472
F1S4_170420_098_G01,-1.2000834,-0.9611346,0.96092683,1.0,0.25572832279875246,0.4760063190392225
F1S4_170420_098_H01,-2.156665,-3.6169593,4.6863384,0.28276695447006667,1.0,0.433867236810063
F1S4_170420_099_A01,-1.3966824,-3.2559092,1.7848525,0.3153696884766596,0.48215005246984477,1.0
F1S4_170420_099_B01,-1.1073058,-0.81957585,0.607205,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_099_C01,-1.1345042,-1.1435993,1.8389657,0.5,0.5,0.5
F1S4_170420_099_D01,-1.3108581,-2.0263298,1.2204363,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_099_E01,-1.3646872,-2.9617193,1.9793866,0.3752994204082968,0.30503819657948156,1.0
F1S4_170420_099_F01,-1.3139892,-2.8777702,2.3186278,0.20184020243018944,0.42412570409940353,1.0
F1S4_170420_099_G01,-0.44991928,0.76657784,-1.03577,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_100_A01,-0.761813,0.015957477,-1.0795538,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_100_C01,-1.2640563,-3.0088692,0.38242903,0.20365394229135414,0.23002135443414495,1.0
F1S4_170420_100_D01,-1.2500046,-0.88191557,0.038653094,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_100_E01,-0.6631196,0.29574412,1.4641073,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_101_B01,-1.3202113,-3.1006148,0.34668073,0.3992195575385008,0.38365307436450735,1.0
F1S4_170420_101_D01,-1.228966,-1.2511922,1.87528,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_101_E01,0.06300684,1.9586668,-3.3094702,0.14418424820537157,0.2789969756969713,1.0
F1S4_170420_101_F01,2.388946,-0.5607903,-0.45785627,0.38157323641473184,0.3184396497290939,1.0
F1S4_170420_101_G01,-1.3720212,-3.3932505,2.0530505,0.3752994204082968,0.30503819657948156,1.0
F1S4_170420_101_H01,-2.159706,-3.4969804,4.6795335,0.28276695447006667,1.0,0.433867236810063
F1S4_170420_102_A01,-1.3494174,-1.186213,0.2684416,1.0,0.4632893908800042,0.32263441783569236
F1S4_170420_102_C01,-1.1842071,-3.0262294,1.3753867,0.3752994204082968,0.30503819657948156,1.0
F1S4_170420_102_D01,-1.303811,-1.4692193,-0.2619772,1.0,0.37200392402708427,0.32165622223175194
F1S4_170420_102_E01,-0.9498405,0.22433183,-1.3619717,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_102_G01,-1.1973354,-4.0104494,1.8334686,0.20365394229135414,0.23002135443414495,1.0
F1S4_170420_102_H01,-5.4765105,-1.5132242,4.047623,0.41333258828085595,1.0,0.28123283104890284
F1S4_170420_103_A01,-1.0768378,-0.903486,2.0454369,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_103_B01,-1.1517447,-0.7003604,-3.4732482,1.0,0.30389891222492366,0.24944590880211345
F1S4_170420_103_D01,-1.2719159,-1.8795271,1.9013453,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_103_F01,-1.0193665,-0.1281593,-0.2906211,0.43798152839956483,0.3423912271765803,1.0
F1S4_170420_103_G01,-1.3347987,-1.6677583,1.8814216,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_103_H01,-2.3011746,-3.447971,4.6843185,0.28276695447006667,1.0,0.433867236810063
F1S4_170420_104_A01,-1.2561284,-1.2574834,2.2502296,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_104_B01,-1.0012959,0.30036557,-3.215482,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_104_C01,-1.1853473,-0.8781203,2.1215851,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_104_D01,-0.5575716,1.2386074,-3.4008825,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_104_F01,-1.0806695,-1.4841434,2.044973,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_104_G01,-0.6824769,0.13649751,1.5072364,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_104_H01,-1.3627442,-2.8481746,2.5803149,0.34266660291184864,1.0,0.28067572842846145
F1S4_170420_105_A01,-1.0514028,0.08830915,-0.33457026,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_105_B01,-0.435891,0.5718761,1.5486035,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_105_D01,-1.3376979,-0.6954849,-2.7905796,0.25303731561543935,0.19215328395893494,1.0
F1S4_170420_105_E01,-1.0514224,0.26305154,0.04456945,1.0,0.37200392402708427,0.32165622223175194
F1S4_170420_105_G01,-1.0595106,-0.70733917,2.058663,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_105_H01,-5.537464,-1.5319412,4.0654373,0.41333258828085595,1.0,0.28123283104890284
F1S4_170420_106_A01,-1.0382589,-3.9742944,1.6493877,0.3752994204082968,0.30503819657948156,1.0
F1S4_170420_106_B01,-1.3272899,-1.5311855,0.44305047,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_106_C01,-0.8611765,0.60364217,-2.7965372,0.46845224494279614,0.49825934905230784,1.0
F1S4_170420_106_D01,-1.3192059,-2.9798377,1.5141695,0.20365394229135414,0.23002135443414495,1.0
F1S4_170420_106_E01,-1.0705712,-0.7760797,2.040175,1.0,0.3509026711328408,0.40303775439855516
F1S4_170420_106_F01,-0.7108322,0.30228752,1.0239305,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_106_G01,0.13129213,-0.37318754,-0.18299189,0.20184020243018944,0.42412570409940353,1.0
F1S4_170420_106_H01,-5.6238,-1.5551994,4.0811353,0.41333258828085595,1.0,0.28123283104890284
F1S4_170420_107_A01,-1.2745507,-3.6572747,1.9047946,0.3752994204082968,0.30503819657948156,1.0
F1S4_170420_107_B01,-1.4012316,-0.49277982,-0.8540278,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_107_D01,-0.8483565,-0.2585183,1.0252037,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_107_E01,-1.4021717,-1.0945606,-0.6456545,1.0,0.4632893908800042,0.32263441783569236
F1S4_170420_107_F01,-1.3694,-2.796993,1.7918136,0.20247176390180455,0.29509650960053385,1.0
F1S4_170420_107_G01,-1.3679501,-1.1336905,-0.15447123,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_108_A01,-1.0669643,-0.5138755,-3.966531,1.0,0.30389891222492366,0.24944590880211345
F1S4_170420_108_D01,-1.2220198,-1.4451249,0.57385665,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_108_E01,-1.4299061,-1.4695514,2.042954,1.0,0.25572832279875246,0.4760063190392225
F1S4_170420_109_C01,-1.08334,-0.806623,1.9829819,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_109_D01,-1.2962694,-3.0862164,1.1949714,0.5,0.5,0.5
F1S4_170420_109_E01,-1.1161401,-0.65520626,-3.447575,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_109_F01,-1.4084234,-1.0610265,-0.39005914,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_109_G01,-1.1901786,-1.5659308,1.913507,0.20365394229135414,0.23002135443414495,1.0
F1S4_170420_109_H01,-6.178452,-1.5594033,4.399669,0.41333258828085595,1.0,0.28123283104890284
F1S4_170420_110_A01,-1.2792306,-3.4965172,1.7583783,0.3752994204082968,0.30503819657948156,1.0
F1S4_170420_110_B01,0.08388645,1.5207517,-2.6587117,0.46845224494279614,0.49825934905230784,1.0
F1S4_170420_110_C01,-0.9621905,-0.5362241,-0.04244632,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_110_D01,-1.4571468,-0.82599354,-0.53616965,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_110_E01,-1.3223562,-1.2490022,2.2260087,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_110_G01,-1.0615803,-0.8623596,1.9995925,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_111_A01,-1.3834864,-2.9530349,1.9233712,0.3752994204082968,0.30503819657948156,1.0
F1S4_170420_111_C01,-1.3039634,-1.3811718,-0.056627516,1.0,0.30389891222492366,0.24944590880211345
F1S4_170420_111_D01,-0.99859494,-1.7982539,1.0860231,0.2796406757727973,0.3173344389218514,1.0
F1S4_170420_111_F01,-1.2884684,-1.7309897,1.334767,0.4650303988821006,0.4141882318450738,1.0
F1S4_170420_111_G01,-0.3575532,1.3255354,-4.550462,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_112_A01,-1.3201561,-0.3285193,-2.3944187,1.0,0.18265072867954016,0.41425121641367113
F1S4_170420_112_B01,-1.2333038,-0.30422717,-1.252272,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_112_C01,-1.1225103,-0.7334576,1.9260148,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_112_D01,-0.6783835,0.30452523,-5.1496077,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_112_E01,-0.85408247,-0.5879744,0.96811235,1.0,0.37200392402708427,0.32165622223175194
F1S4_170420_112_F01,-1.3528062,-0.32458052,-1.4503869,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_113_A01,-0.84850544,0.227066,-1.4623599,1.0,0.37200392402708427,0.32165622223175194
F1S4_170420_113_B01,0.08014978,0.15507117,-0.5771758,0.20184020243018944,0.42412570409940353,1.0
F1S4_170420_113_C01,1.3276428,-1.4325521,2.1620018,0.20184020243018944,0.42412570409940353,1.0
F1S4_170420_113_D01,-0.25050205,0.10971007,-0.061828714,0.11589191808959907,0.3386778716244373,1.0
F1S4_170420_113_E01,-1.2684155,-1.199795,-2.6293864,1.0,0.30389891222492366,0.24944590880211345
F1S4_170420_113_G01,-0.37101263,0.8308491,1.3607113,1.0,0.4632893908800042,0.32263441783569236
F1S4_170420_114_A01,-1.1043466,-1.0687914,2.1020894,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_114_B01,-1.0725073,0.30024007,-2.2687156,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_114_C01,3.1428246,-1.0170468,-0.11828983,0.24250722992412188,0.2309710135184528,1.0
F1S4_170420_114_D01,-0.6580504,0.2523745,1.2688438,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_114_E01,-1.3791869,-0.9096724,-1.87352,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_114_F01,-1.2197917,-1.0103434,0.8897316,1.0,0.2892711929674898,0.13132775977937686
F1S4_170420_114_G01,-1.2504798,-1.1764313,2.2586632,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_115_B01,-1.1913232,-0.77153516,0.30735052,1.0,0.18265072867954016,0.41425121641367113
F1S4_170420_115_C01,-1.2916803,-0.7104284,-2.5972543,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_115_D01,-1.0751293,-0.9743621,2.1530914,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_115_E01,-1.2200923,-1.2070458,1.1264181,0.20184020243018944,0.42412570409940353,1.0
F1S4_170420_115_F01,-1.223721,-4.0779767,1.7977129,0.3752994204082968,0.30503819657948156,1.0
F1S4_170420_115_G01,-1.287983,-1.0699334,-0.30433187,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_115_H01,-5.414116,-1.5369599,3.9931962,0.41333258828085595,1.0,0.28123283104890284
F1S4_170420_116_A01,-1.3839028,-1.3439467,-0.14459151,1.0,0.25572832279875246,0.4760063190392225
F1S4_170420_116_B01,-0.9617797,-1.2030804,0.6060934,1.0,0.30389891222492366,0.24944590880211345
F1S4_170420_116_D01,-1.319449,-1.8817366,-1.6663132,0.3752994204082968,0.30503819657948156,1.0
F1S4_170420_116_E01,-0.7036606,0.6742999,0.16754386,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_116_F01,-1.3928901,-3.0202603,1.9158798,0.4673566342119264,0.19846600483714322,1.0
F1S4_170420_116_G01,-0.9775308,-0.8436001,1.3745716,1.0,0.37200392402708427,0.32165622223175194
F1S4_170420_116_H01,-5.508249,-1.5131114,4.0632486,0.41333258828085595,1.0,0.28123283104890284
F1S4_170420_117_A01,-1.2256011,-0.40754396,-0.9600148,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_117_B01,-1.2035584,-1.1632973,1.3237492,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_117_C01,-1.4267617,-1.667263,2.0434926,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_117_D01,-1.275005,-3.159118,1.3477441,0.3063233353409832,0.3682593073420669,1.0
F1S4_170420_117_E01,-0.74659777,-1.4033297,0.9804948,0.20184020243018944,0.42412570409940353,1.0
F1S4_170420_117_F01,-1.1062397,-1.0649264,2.0925882,1.0,0.3509026711328408,0.40303775439855516
F1S4_170420_117_G01,0.008610574,1.9586791,-4.001785,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_117_H01,-2.0707488,-3.4809754,4.697131,0.28276695447006667,1.0,0.433867236810063
F1S4_170420_118_A01,-1.3361924,-0.4718353,-1.0400356,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_118_B01,0.8873139,-1.6193829,1.8698574,0.20184020243018944,0.42412570409940353,1.0
F1S4_170420_118_C01,-1.0612422,-0.3735009,-3.8207312,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_118_D01,-1.3202709,-0.08131212,-1.6690632,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_118_E01,-1.1469909,-1.0861149,1.9007775,1.0,0.37200392402708427,0.32165622223175194
F1S4_170420_118_F01,1.1877528,-0.8972843,1.772422,0.20247176390180455,0.29509650960053385,1.0
F1S4_170420_118_G01,-1.4613043,-1.2422973,-0.15363926,1.0,0.25572832279875246,0.4760063190392225
F1S4_170420_118_H01,-5.7690654,-1.5464526,4.173499,0.41333258828085595,1.0,0.28123283104890284
F1S4_170420_119_A01,-1.3943534,-1.2560819,-0.14798391,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_119_B01,-1.5219841,-3.024072,1.2832814,0.3992195575385008,0.38365307436450735,1.0
F1S4_170420_119_C01,-1.1179572,-1.291379,1.9518844,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_119_E01,-1.0908533,-1.0708466,1.8994288,1.0,0.3509026711328408,0.40303775439855516
F1S4_170420_119_F01,-1.1693232,-0.23397501,-1.8516396,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_119_H01,-1.4744992,-2.7753592,2.7041616,0.34266660291184864,1.0,0.28067572842846145
F1S4_170420_120_C01,-1.2610589,-0.7428731,-2.9538772,0.3752994204082968,0.30503819657948156,1.0
F1S4_170420_120_D01,-0.95424414,-0.33145276,1.0186037,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_120_E01,-1.175627,-0.9326794,2.2220044,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_120_F01,-1.2948498,-1.2026706,2.0914552,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_120_G01,-0.8006471,-0.5811677,2.238886,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_121_B01,-1.3514869,-2.964965,1.7835015,0.3992195575385008,0.38365307436450735,1.0
F1S4_170420_121_C01,-1.2706907,-1.3191109,1.8725353,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_121_D01,-1.0473791,-0.7900332,2.1072733,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_121_F01,-1.3187909,-1.3002181,2.0859966,1.0,0.2892711929674898,0.13132775977937686
F1S4_170420_121_G01,-1.0281134,-0.43340012,0.14857498,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_122_A01,-1.0098696,-0.68105984,1.5951478,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_122_B01,-0.84547913,0.27895042,-1.2665575,1.0,0.37200392402708427,0.32165622223175194
F1S4_170420_122_C01,-1.1672218,-0.6187912,0.40913093,0.43798152839956483,0.3423912271765803,1.0
F1S4_170420_122_D01,0.26471406,1.3676258,1.281538,0.38378838936690396,0.14817016085395782,1.0
F1S4_170420_122_E01,-0.578085,0.5419052,-5.4744344,1.0,0.30389891222492366,0.24944590880211345
F1S4_170420_122_F01,-1.3856618,-0.6887754,-0.90790117,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_122_G01,2.696922,-2.298768,1.4955856,0.2086602341597814,0.4197438054627699,1.0
F1S4_170420_123_A01,-1.3737137,-1.5693623,2.079113,1.0,0.4632893908800042,0.32263441783569236
F1S4_170420_123_C01,0.19466594,-1.2312713,1.8144532,0.20184020243018944,0.42412570409940353,1.0
F1S4_170420_123_E01,1.2891128,-1.4029213,2.143423,0.20184020243018944,0.42412570409940353,1.0
F1S4_170420_123_H01,-2.1412203,-3.5830016,4.699748,0.28276695447006667,1.0,0.433867236810063
F1S4_170420_124_A01,-1.0684958,-0.7030028,1.0152391,1.0,0.18265072867954016,0.41425121641367113
F1S4_170420_124_B01,2.9323394,-2.0658653,1.0933133,0.25303731561543935,0.19215328395893494,1.0
F1S4_170420_124_C01,-1.1848017,-1.4589123,1.898532,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_124_D01,-1.2938453,-1.6500611,1.9973601,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_124_E01,-0.31233975,-0.032197073,-1.2503016,0.46845224494279614,0.49825934905230784,1.0
F1S4_170420_124_F01,2.1952047,-1.1053718,-0.039864086,0.3619532524221061,0.21750098714953908,1.0
F1S4_170420_124_G01,-1.4208896,-2.8973145,1.7511141,0.3992195575385008,0.38365307436450735,1.0
F1S4_170420_124_H01,-1.3994353,-2.607564,2.7815928,0.34266660291184864,1.0,0.28067572842846145
F1S4_170420_125_A01,-1.0398828,-0.20571378,-0.6275907,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_125_B01,-0.2326576,0.01507906,-0.9566438,0.18601323565749014,0.32257276054900796,1.0
F1S4_170420_125_C01,-1.2357537,-1.397575,1.96359,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_125_D01,-1.1642122,-0.9208193,-0.24938186,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_125_E01,-1.1011904,-0.65317416,1.0005206,1.0,0.1427311340244346,0.3642226492586331
F1S4_170420_125_G01,-1.3794678,-3.1622553,1.7701288,0.1858997225243797,0.4525229710216009,1.0
F1S4_170420_126_A01,-1.2591997,-1.1116596,2.1007366,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_126_B01,-1.1150267,-0.74801415,0.41458252,1.0,0.18265072867954016,0.41425121641367113
F1S4_170420_126_C01,2.3393674,-0.5317756,-0.44278297,0.3295081362657007,0.3094173487994324,1.0
F1S4_170420_126_F01,-1.0324628,0.3452541,-1.0341557,1.0,0.18265072867954016,0.41425121641367113
F1S4_170420_126_G01,-1.2776667,-2.0515876,-0.8056147,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_126_H01,-2.227641,-3.5564256,4.659068,0.28276695447006667,1.0,0.433867236810063
F1S4_170420_127_A01,-1.4157597,-3.0173922,1.790283,0.3169031586903167,0.3125572664741326,1.0
F1S4_170420_127_B01,-1.1226833,-1.8983794,2.3676572,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_127_C01,-1.2462972,-1.7466027,2.1503224,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_127_E01,-1.0454645,-0.3746459,-3.844409,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_127_F01,-1.3862662,-0.9128064,-2.6919882,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_127_G01,-1.0455847,-1.2925379,2.2261295,1.0,0.15802967952538838,0.20075449686377198
F1S4_170420_127_H01,-1.3962647,-2.9546347,2.1732018,0.18064387085652425,1.0,0.2992979742094791
F1S4_170420_128_A01,-1.1404319,-1.3829422,2.13109,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_128_B01,-1.0576081,-1.3648751,2.3725777,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_128_C01,-1.1306934,-1.3727093,2.1815927,1.0,0.3509026711328408,0.40303775439855516
F1S4_170420_128_D01,-0.6644503,-1.0550995,-0.17122562,0.18601323565749014,0.32257276054900796,1.0
F1S4_170420_128_E01,1.3130702,-1.4564201,2.1360953,0.20184020243018944,0.42412570409940353,1.0
F1S4_170420_128_F01,-1.2075171,-1.576729,0.8369648,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_128_G01,-1.1243044,-1.2351743,2.044644,1.0,0.3509026711328408,0.40303775439855516
F1S4_170420_129_A01,-1.1648314,-0.29189667,-0.24016374,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_129_B01,-0.95650727,-1.113909,1.017955,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_129_C01,-1.167108,-3.4468358,1.9531262,0.3752994204082968,0.30503819657948156,1.0
F1S4_170420_129_D01,-1.0651767,-1.5778962,2.3269444,0.3153696884766596,0.48215005246984477,1.0
F1S4_170420_129_E01,-0.8951469,0.1830272,0.19838229,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_129_G01,-1.3745866,-3.253387,0.3475318,0.3992195575385008,0.38365307436450735,1.0
F1S4_170420_130_A01,-1.1268133,-1.201136,1.9774249,1.0,0.2892711929674898,0.13132775977937686
F1S4_170420_130_B01,-1.2371132,-0.88231105,-2.1917818,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_130_C01,-0.2575169,1.1577437,-0.9304195,0.18601323565749014,0.32257276054900796,1.0
F1S4_170420_130_D01,-1.2367411,-1.7441075,2.0427155,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_130_E01,-1.050658,-1.6700125,1.896119,1.0,0.3509026711328408,0.40303775439855516
F1S4_170420_130_F01,-1.2759532,-1.1909882,-2.9079795,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_130_G01,-1.267932,-1.8678567,1.7619511,1.0,0.2892711929674898,0.13132775977937686
F1S4_170420_131_A01,-1.2198317,-1.1249906,-0.08381514,1.0,0.30389891222492366,0.24944590880211345
F1S4_170420_131_B01,-1.3711222,-1.6985458,2.0736656,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_131_D01,-1.0294127,-0.95502377,0.5848181,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_131_E01,-0.8946878,-0.8600355,2.2973049,1.0,0.18265072867954016,0.41425121641367113
F1S4_170420_131_G01,-1.2950313,-1.5337974,-1.375191,1.0,0.30389891222492366,0.24944590880211345
F1S4_170420_132_A01,-0.7646493,0.7175706,-2.6131568,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_132_B01,-1.1618688,-1.2630296,1.8179591,1.0,0.30389891222492366,0.24944590880211345
F1S4_170420_132_D01,-1.1370188,-1.1723934,0.4494337,1.0,0.3373796031870022,0.3326952827850527
F1S4_170420_132_E01,-1.0952973,-1.2495255,2.3318458,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_132_F01,-1.4779977,-3.061876,1.929721,0.3992195575385008,0.38365307436450735,1.0
F1S4_170420_132_G01,-1.1207947,-1.2686236,2.0206933,1.0,0.4830966758414831,0.11485021243592852
F1S4_170420_132_H01,-1.3842813,-2.6634011,2.739186,0.34266660291184864,1.0,0.28067572842846145
F1S4_170426_025_A01,-1.4022491,-0.6892399,-0.51459956,1.0,0.15802967952538838,0.20075449686377198
F1S4_170426_025_B01,0.7792703,2.146391,0.9329038,1.0,0.3192356629075067,0.10956560333407546
F1S4_170426_025_D01,-1.4805545,-1.0307049,-0.40993276,1.0,0.15802967952538838,0.20075449686377198
F1S4_170426_025_E01,0.27862027,2.6166048,-4.0562687,1.0,0.3188378421543415,0.13677091117162013
F1S4_170426_025_F01,-0.85181314,0.7443126,-3.0636535,1.0,0.3188378421543415,0.13677091117162013
F1S4_170426_026_C01,-1.7319596,-1.8913434,-9.428044,0.2796406757727973,0.3173344389218514,1.0
F1S4_170426_026_D01,-1.2511797,-3.6609156,1.2314004,0.24544324936397832,0.3172221923928973,1.0
F1S4_170426_026_E01,-1.2849151,-1.3509476,1.2000605,1.0,0.15802967952538838,0.20075449686377198
F1S4_170426_026_F01,-0.42997876,0.873624,-5.6550117,1.0,0.3188378421543415,0.13677091117162013
F1S4_170426_027_A01,-0.7139909,0.6447267,-1.2097753,1.0,0.15802967952538838,0.20075449686377198
F1S4_170426_027_B01,-1.2614919,-2.5947428,1.7338803,0.20247176390180455,0.29509650960053385,1.0
F1S4_170426_027_C01,1.3716443,0.56313735,2.0337949,1.0,0.27544609383891744,0.2886519749131465
F1S4_170426_027_D01,-1.21625,-3.3785965,1.7709931,0.20247176390180455,0.29509650960053385,1.0
F1S4_170426_027_E01,-0.52063185,0.700909,-5.2543116,1.0,0.3192356629075067,0.10956560333407546
F1S4_170426_027_F01,-1.3410486,-0.5704821,-2.3144042,1.0,0.3188378421543415,0.13677091117162013
F1S4_170426_027_G01,-0.13937688,1.8076124,-4.378248,1.0,0.15802967952538838,0.20075449686377198
F1S4_170426_028_A01,0.19533172,2.2744472,-2.5464091,1.0,0.29896579866649386,0.184521395243643
F1S4_170426_028_B01,-1.1846397,-0.19455378,-0.9767293,1.0,0.15802967952538838,0.20075449686377198
F1S4_170426_028_C01,-0.7397285,-1.3203841,-0.27556354,0.20247176390180455,0.29509650960053385,1.0
F1S4_170426_028_D01,-1.3481448,-3.4001102,1.6935284,0.33386238417064407,0.27271270399160585,1.0
F1S4_170426_028_E01,-1.1776363,-3.5746393,1.3367555,0.3063233353409832,0.3682593073420669,1.0
F1S4_170426_028_G01,-0.8554551,0.958343,-2.554257,1.0,0.15802967952538838,0.20075449686377198
F1S4_170426_029_A01,0.31843278,2.4779992,-3.2874558,1.0,0.3188378421543415,0.13677091117162013
F1S4_170426_029_B01,-1.1114248,0.17136991,-3.281255,1.0,0.15802967952538838,0.20075449686377198
F1S4_170426_029_C01,-1.296208,-0.62495893,-1.1729147,1.0,0.15802967952538838,0.20075449686377198
